ID,Americas,EU,APAC,"missing
completely",Dupes,Database,,Schema,Type,Name,"comments
in column
AF?","# queries
","# users
","storage
in GB","mapped
AURORA
source product","mapped
AURORA
data product",comments,Data Model Availability,UAT Start Date,Go-live Date,,PRE-FILTER
ANALYTICS;FACT_INVENTORY_ORDER,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,FACT_INVENTORY_ORDER,no,369,12,0.005,Vault CRM,,,,,,,Veeva
MODEL;S_VEV_INVENTORY_ORDER_ALLOCATION,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_VEV_INVENTORY_ORDER_ALLOCATION,no,369,9,0.062,Vault CRM,,,,,,,Veeva
MODEL;S_SAP_DEFRD_RVNU_CNTRCT_AMSMABPD,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_DEFRD_RVNU_CNTRCT_AMSMABPD,no,368,12,6.975,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_DEPOT_REPR_PRODCTVTY_AMSMACOST,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_DEPOT_REPR_PRODCTVTY_AMSMACOST,no,368,12,0.196,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ANALYTICS;FACT_MTHLY_BNDRYAK7_PRODAK10_CHNL_SUM,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,FACT_MTHLY_BNDRYAK7_PRODAK10_CHNL_SUM,no,368,9,5.165,IQVIA,will not be covered by Aurora,,,,,,MarketData
ENRICH;BV_GMDA_POPULATION,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_GMDA_POPULATION,no,368,13,0.8,GMDA,GMDA 1.0,,tbd,NN,tbd,,GMDA
ENRICH;BV_VEEVA_CRM_PLAN_TACTIC_VOD__C_EC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_PLAN_TACTIC_VOD__C_EC2,no,368,5,0.299,Vault CRM,,,,,,,Veeva
ENRICH;BV_VEEVA_CRM_USER_DETAIL_VOD__C_EC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_USER_DETAIL_VOD__C_EC1,no,368,7,0.023,Vault CRM,,,,,,,Veeva
ENRICH;CONCERT_AI_867,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,CONCERT_AI_867,no,367,13,20.289,,,,,,,,
MODEL;S_SAP_CNTRCT_BILL_PLAN_OVRVW_AMSMACONT,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_CNTRCT_BILL_PLAN_OVRVW_AMSMACONT,no,366,10,1.14,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_OVRVW_WITH_RVNU_AMSMACOST,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_OVRVW_WITH_RVNU_AMSMACOST,no,366,12,0.624,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_OVRVW_WITH_RVNU_AMSMASNOE,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_OVRVW_WITH_RVNU_AMSMASNOE,no,366,10,3.178,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_VEEVA_ALIGN_MC_CYCLE_PLAN__ALN_AC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_MC_CYCLE_PLAN__ALN_AC1,no,366,3,0.024,Vault Align,,,,,,,Veeva
ENRICH;BV_VEEVA_ALIGN_MC_CYCLE_PLAN_TARGET__ALN_PC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_MC_CYCLE_PLAN_TARGET__ALN_PC1,no,366,3,6.457,Vault Align,,,,,,,Veeva
MODEL;S_SAP_FLD_SRVC_PRODCTVTY_AMSMACOST,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FLD_SRVC_PRODCTVTY_AMSMACOST,no,365,12,0.437,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_OVRVW_AMSMADISC,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_OVRVW_AMSMADISC,no,365,10,4.819,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ANALYTICS;FACT_BUDGETITEM_FINAL_COST,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,FACT_BUDGETITEM_FINAL_COST,no,365,10,0.081,Cvent,,,,,,,CVENT
ENRICH;BV_VEEVA_CRM_STAKEHOLDER_CLINICAL_TRIAL_VOD__C_AC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_STAKEHOLDER_CLINICAL_TRIAL_VOD__C_AC1,no,365,5,0.024,Vault CRM,,,,,,,Veeva
MODEL;S_SAP_DEFRD_RVNU_CNTRCT_AMSMASOBI,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_DEFRD_RVNU_CNTRCT_AMSMASOBI,no,365,9,0.65,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_MISS_DEFRD_RVNU_CNTRCT_AMSMACONT,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_MISS_DEFRD_RVNU_CNTRCT_AMSMACONT,no,365,9,57.594,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_DEPOT_RTN_OVRVW_AMSMACONT,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_DEPOT_RTN_OVRVW_AMSMACONT,no,364,9,18.672,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_CVENT_EVENTQUESTION,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENTQUESTION,no,364,12,0.182,Cvent,,,,,,,CVENT
MODEL;S_SAP_FSR_DETL_AMSMABPD,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_DETL_AMSMABPD,no,364,9,3.409,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_VRTL_RVNU_ELIG_AMSMADISC,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_VRTL_RVNU_ELIG_AMSMADISC,no,364,9,47.806,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_VEV_SWOT,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_VEV_SWOT,no,364,9,0.004,Vault CRM,,,,,,,Veeva
MODEL;S_SAP_FSR_DETL_AMSMATAS,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_DETL_AMSMATAS,no,362,9,0.072,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_DETL_AMSMACOST,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_DETL_AMSMACOST,no,362,9,3.111,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_OVRVW_ALL_SM_NOTFN_DAMSMNUM,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_OVRVW_ALL_SM_NOTFN_DAMSMNUM,no,361,12,0.166,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_OVRVW_WITH_RVNU_AMSMABPD,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_OVRVW_WITH_RVNU_AMSMABPD,no,361,12,8.699,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_SAP_FSR_OVRVW_WITH_RVNU_AMSMACONT,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_OVRVW_WITH_RVNU_AMSMACONT,no,361,10,2.725,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_MONTBLANC_METRICS__CTMS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_MONTBLANC_METRICS__CTMS,no,360,12,0.071,will not be covered by Aurora,will not be covered by Aurora,,,,,,Veeva
ENRICH;BV_VEEVA_CRM_ACCOUNTHISTORY_PC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_ACCOUNTHISTORY_PC2,no,360,4,0.223,Vault CRM,,,,,,,Veeva
MODEL;S_IQVIA_HDSC_PCMDTY,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_IQVIA_HDSC_PCMDTY,no,359,11,3.4,IQVIA,will not be covered by Aurora,,#SPILL!,,,,MarketData
MODEL;S_SAP_CNTRCT_BILL_PLAN_OVRVW_AMSMASOBI,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_CNTRCT_BILL_PLAN_OVRVW_AMSMASOBI,no,358,12,0.4,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_VEEVA_CRM_ACTION_ITEM_VOD__C_EC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_ACTION_ITEM_VOD__C_EC2,no,358,5,0.004,Vault CRM,,,,,,,Veeva
ENRICH;BV_VEEVA_CRM_QUESTION_VOD__C_MEC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_QUESTION_VOD__C_MEC1,no,358,6,0.001,Vault CRM,Survey 1.0 (Vault CRM),,Available,11/27/25,1/22/26,,Veeva
ENRICH;BV_VEEVA_CRM_REMOTE_MEETING_VOD__C_PC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_REMOTE_MEETING_VOD__C_PC2,no,358,3,0.007,Vault CRM,,,,,,,Veeva
ANALYTICS;FACT_EMPLOYEE_SYNC,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,FACT_EMPLOYEE_SYNC,no,357,10,1.741,Vault CRM,,,,,,,Veeva
MODEL;S_SAP_FSR_DETL_AMSMASOBI,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_DETL_AMSMASOBI,no,357,9,0.011,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_CVENT_BUDGET,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_BUDGET,no,356,14,0.08,Cvent,,,,,,,CVENT
MODEL;S_VEV_INVENTORY_ORDER_LINE,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_VEV_INVENTORY_ORDER_LINE,no,355,10,0.013,Vault CRM,,,,,,,Veeva
ENRICH;BV_ANALYTICS_SCA_BRICK_COUNTRY_DATA,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_ANALYTICS_SCA_BRICK_COUNTRY_DATA,no,355,6,465.886,,,,,,,,
MODEL;S_SAP_BKA_SERVICE_ACTIVITY_REVENUE,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_BKA_SERVICE_ACTIVITY_REVENUE,no,355,12,0.041,SAP,,,,,,,SAP
MODEL;S_SAP_MOBL_USER_ASGNT_AMSMATER1,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_MOBL_USER_ASGNT_AMSMATER1,no,355,9,0.015,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_CRYSTAL_VW_IMCM_SPENDCAP,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CRYSTAL_VW_IMCM_SPENDCAP,no,354,12,0.142,Crystal,,,,,,,
ANALYTICS;REF_JPC_MSS_TDM_INST_TGT_YM_FIX,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_JPC_MSS_TDM_INST_TGT_YM_FIX,no,354,13,0.002,,,,,,,,Japan
ANALYTICS;REF_PRFSN_SPCL_TYP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_PRFSN_SPCL_TYP,no,354,15,0,IQVIA,,,,,,,
MODEL;S_SAP_MOBL_USER_ASGNT_AMSMATER2,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_MOBL_USER_ASGNT_AMSMATER2,no,353,9,0.007,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_CVENT_CONTACT_CONTACTGROUPDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_CONTACT_CONTACTGROUPDETAIL,no,352,12,0.318,Cvent,,,,,,,CVENT
ENRICH;BV_VEEVA_ALIGN_MC_CYCLE_PLAN_CHANNEL__ALN_MEC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_MC_CYCLE_PLAN_CHANNEL__ALN_MEC1,no,351,4,1.739,Vault Align,,,,,,,Veeva
ENRICH;BV_VEEVA_ALIGN_MC_CYCLE_PLAN_CHANNEL__ALN_PC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_MC_CYCLE_PLAN_CHANNEL__ALN_PC2,no,350,3,3.336,Vault Align,,,,,,,Veeva
ANALYTICS;DIM_MEDICAL_INQUIRY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,DIM_MEDICAL_INQUIRY,no,349,11,0.471,Vault CRM,,,,,,,Veeva
MODEL;S_CDIS_KEYMAP,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CDIS_KEYMAP,no,349,11,7.42,,,,,,,,CDIS
ENRICH;BV_CVENT_BUDGET_CATEGORYDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_BUDGET_CATEGORYDETAIL,no,349,11,5.153,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_EVENT_DOCUMENTDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENT_DOCUMENTDETAIL,no,349,11,0.262,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_MEETINGREQUEST_EVENTREQUESTINFO,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_MEETINGREQUEST_EVENTREQUESTINFO,no,349,11,0.12,Cvent,,,,,,,CVENT
ENRICH;BV_VEEVA_ALIGN_TERRITORY_MODEL__ALN_PC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_TERRITORY_MODEL__ALN_PC2,no,349,3,0.039,Vault Align,,,,,,,Veeva
ENRICH;BV_CVENT_EVENT_PRODUCTDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENT_PRODUCTDETAIL,no,348,10,0.284,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_EVENT_TARGETLISTDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENT_TARGETLISTDETAIL,no,348,10,0.089,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_EVENT_WEBLINKDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENT_WEBLINKDETAIL,no,348,10,0.226,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_EVENTDETAIL_PLANNINGSTATUSHISTORY,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENTDETAIL_PLANNINGSTATUSHISTORY,no,348,10,0.116,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_EVENTEMAILHISTORY,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENTEMAILHISTORY,no,348,10,0.183,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_MEETINGREQUEST_DOCUMENTDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_MEETINGREQUEST_DOCUMENTDETAIL,no,348,10,0.167,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_REGISTRATION_EVENTSURVEYDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_REGISTRATION_EVENTSURVEYDETAIL,no,348,10,0.841,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_REGISTRATION_ORDERDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_REGISTRATION_ORDERDETAIL,no,348,10,0.672,Cvent,,,,,,,CVENT
ENRICH;BV_TWILIO_CONVERSATIONS_EC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_TWILIO_CONVERSATIONS_EC1,no,348,13,0,Twilio,,,,,,,
MODEL;S_SAP_FSR_DETL_AMSMACONT,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_DETL_AMSMACONT,no,347,9,0,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
MODEL;S_CVENT_MEETING_REQUEST,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CVENT_MEETING_REQUEST,no,347,9,0.156,Cvent,,,,,,,CVENT
MODEL;S_CVENT_MEETING_REQUEST_CUSTOM_FIELD_DETAIL,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CVENT_MEETING_REQUEST_CUSTOM_FIELD_DETAIL,no,347,9,0.146,Cvent,,,,,,,CVENT
MODEL;S_CVENT_REGISTRATION,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CVENT_REGISTRATION,no,347,9,0.209,Cvent,,,,,,,CVENT
MODEL;S_CDIS_ADDRESS,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CDIS_ADDRESS,no,347,10,10.676,,,,,,,,CDIS
ENRICH;BV_CVENT_MEETINGREQUEST_RFPREQUESTINFO,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_MEETINGREQUEST_RFPREQUESTINFO,no,347,9,0.121,Cvent,,,,,,,CVENT
ENRICH;BV_DMAC_VRECORD_TYPE_CONFIG,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VRECORD_TYPE_CONFIG,no,347,11,0.007,,,,,,,,Veeva
MODEL;S_SAP_FSR_DETL_AMSMASNOE,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_FSR_DETL_AMSMASNOE,no,347,9,0,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_CVENT_EVENTDETAIL_EVENTROLEDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENTDETAIL_EVENTROLEDETAIL,no,346,11,0.06,Cvent,,,,,,,CVENT
ENRICH;BV_PHARMASPECTRA_AWARDS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_AWARDS,no,346,7,0.078,,,,,,,,Pharmaspectra
ENRICH;BV_PHARMASPECTRA_CLINICALTRIALS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_CLINICALTRIALS,no,346,7,1.106,,,,,,,,Pharmaspectra
ENRICH;BV_PHARMASPECTRA_GRANTS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_GRANTS,no,346,7,0.14,,,,,,,,Pharmaspectra
ENRICH;BV_CVENT_BUDGET_DEFAULTTAXDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_BUDGET_DEFAULTTAXDETAIL,no,345,10,0.063,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_EVENTQUESTION_ROWDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENTQUESTION_ROWDETAIL,no,345,11,0.157,Cvent,,,,,,,CVENT
ENRICH;BV_DMAC_VCOUNTRY,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VCOUNTRY,no,345,11,0.004,,,,,,,,Veeva
ENRICH;BV_DMAC_VPICKLIST_CODE_COUNTRY,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VPICKLIST_CODE_COUNTRY,no,345,11,0.471,,,,,,,,Veeva
ENRICH;BV_PHARMASPECTRA_PATENTS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_PATENTS,no,345,7,0.051,,,,,,,,Pharmaspectra
ENRICH;BV_DMAC_VCOUNTRY_VORG,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VCOUNTRY_VORG,no,344,10,0.005,,,,,,,,Veeva
ENRICH;BV_DMAC_VRECORD_TYPE_PLANNED,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VRECORD_TYPE_PLANNED,no,344,10,0.001,,,,,,,,Veeva
ENRICH;BV_PHARMASPECTRA_PRESENTATIONS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_PRESENTATIONS,no,344,7,87.719,,,,,,,,Pharmaspectra
ENRICH;BV_PHARMASPECTRA_ROLES,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_ROLES,no,344,7,0.901,,,,,,,,Pharmaspectra
MODEL;S_SAP_SD_SALE_COPA,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_SD_SALE_COPA,no,344,11,6.641,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_CVENT_EVENTQUESTION_ANSWERDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENTQUESTION_ANSWERDETAIL,no,343,11,0.775,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_MEETINGREQUEST_EVENTSURVEYDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_MEETINGREQUEST_EVENTSURVEYDETAIL,no,343,11,5.893,Cvent,,,,,,,CVENT
ENRICH;BV_DMAC_VORG,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VORG,no,343,10,0.001,,,,,,,,Veeva
ENRICH;BV_VEEVA_CRM_CONTRACT_PARTNER_VOD__C_AC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_CONTRACT_PARTNER_VOD__C_AC1,no,343,4,0,Vault CRM,,,,,,,Veeva
MODEL;S_CDIS_ACC_CON,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CDIS_ACC_CON,no,343,9,16.272,,,,,,,,CDIS
MODEL;S_CDIS_CONTACT_DETAILS,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CDIS_CONTACT_DETAILS,no,343,9,2.243,,,,,,,,CDIS
MODEL;S_CDIS_EXTERNAL_KEY,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_CDIS_EXTERNAL_KEY,no,343,9,29.237,,,,,,,,CDIS
ENRICH;BV_CVENT_EVENT_PRODUCTDETAIL_CUSTOMFIELDDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_EVENT_PRODUCTDETAIL_CUSTOMFIELDDETAIL,no,342,10,0.006,Cvent,,,,,,,CVENT
ENRICH;BV_CVENT_TRAVEL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_TRAVEL,no,342,10,0.031,Cvent,,,,,,,CVENT
ANALYTICS;REFERENCE_JPC_ULTMARC_TDM_DCF_INST_DR_HIST,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REFERENCE_JPC_ULTMARC_TDM_DCF_INST_DR_HIST,no,342,11,0.209,,,,,,,,Japan
MODEL;S_SAP_SD_CPCON,0,0,0,1,,CPH_DB_PROD,,MODEL,BASE TABLE,S_SAP_SD_CPCON,no,342,10,12.626,SAP,SAP Radiology 1.0,,tbd,NN,tbd,,SAP
ENRICH;BV_DMAC_VPICKLIST_CODE_MAPPING,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VPICKLIST_CODE_MAPPING,no,341,11,0.25,,,,,,,,Veeva
ENRICH;BV_PHARMASPECTRA_ASSOCIATIONS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_ASSOCIATIONS,no,341,7,0.498,,,,,,,,Pharmaspectra
ENRICH;BV_PHARMASPECTRA_PUBLICATIONS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_PUBLICATIONS,no,341,8,56.728,,,,,,,,Pharmaspectra
ENRICH;BV_VEEVA_CRM_CONTENTVERSION_EC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_CONTENTVERSION_EC1,no,341,4,0.045,Vault CRM,,,,,,,Veeva
ENRICH;BV_VEEVA_CRM_CONTRACT_LINE_VOD__C_AC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_CRM_CONTRACT_LINE_VOD__C_AC1,no,341,4,0.001,Vault CRM,,,,,,,Veeva
ENRICH;BV_CVENT_INVITEE_WEBLINKDETAIL,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_CVENT_INVITEE_WEBLINKDETAIL,no,340,10,51.485,Cvent,,,,,,,CVENT
ENRICH;BV_DMAC_VOBJECT_FIELD_VCOUNTRY,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_DMAC_VOBJECT_FIELD_VCOUNTRY,no,340,11,0.058,,,,,,,,Veeva
ENRICH;BV_GERS_GER_SAL_NAT_DOMTOM_QUANTI_LABORATOIRE_FR,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_GERS_GER_SAL_NAT_DOMTOM_QUANTI_LABORATOIRE_FR,no,340,4,0.002,will not be covered by Aurora,will not be covered by Aurora,,,,,,MarketData
ENRICH;BV_PHARMASPECTRA_EDITORIALRESPONSIBILITIES,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_EDITORIALRESPONSIBILITIES,no,340,7,0.313,,,,,,,,Pharmaspectra
ENRICH;BV_PHARMASPECTRA_INDICATIONMETRICS,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_PHARMASPECTRA_INDICATIONMETRICS,no,340,7,0.16,,,,,,,,Pharmaspectra
ENRICH;BV_VEEVA_ALIGN_MC_CYCLE_PLAN__ALN_PC1,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_MC_CYCLE_PLAN__ALN_PC1,no,340,3,0.026,Vault Align,,,,,,,Veeva
ENRICH;BV_VEEVA_ALIGN_MC_CYCLE_PLAN_PRODUCT__ALN_PC2,0,0,0,1,,CPH_DB_PROD,,ENRICH,BASE TABLE,BV_VEEVA_ALIGN_MC_CYCLE_PLAN_PRODUCT__ALN_PC2,no,340,3,6.343,Vault Align,,,,,,,Veeva
